	country	lineage	drug	strain	date	MDR
2859	Peru	lineage4	PYRAZINAMIDE	Peru3307	0.392472919835	1
2860	Peru	lineage4	PYRAZINAMIDE	Peru3302	2.7105741467400004	1
2861	Peru	lineage4	PYRAZINAMIDE	Peru3261	3.5136544208	1
2862	Peru	lineage4	PYRAZINAMIDE	Peru3260	10.302506105099999	1
2863	Peru	lineage4	PYRAZINAMIDE	Peru3309	0.576600566978	1
2864	Peru	lineage4	PYRAZINAMIDE	Peru4738	30.543691276799997	1
2865	Peru	lineage4	PYRAZINAMIDE	Peru4739	1.8201383611900002	1
2866	Peru	lineage4	PYRAZINAMIDE	Peru4927	0.9768292162119999	1
2867	Peru	lineage4	PYRAZINAMIDE	Peru4921	7.15207051383	0
2868	Peru	lineage4	PYRAZINAMIDE	Peru4929	2.26536914311	1
2869	Peru	lineage4	PYRAZINAMIDE	Peru4735	19.713748687	1
2870	Peru	lineage4	PYRAZINAMIDE	Peru4737	3.1993086331200002	1
2871	Peru	lineage4	PYRAZINAMIDE	Peru3418	2.47117267987	1
2872	Peru	lineage4	PYRAZINAMIDE	Peru3009	0.863868398514	1
2873	Peru	lineage4	PYRAZINAMIDE	Peru2926	1.90362966393	1
2874	Peru	lineage4	PYRAZINAMIDE	Peru3006	21.9938538186	1
2875	Peru	lineage4	PYRAZINAMIDE	Peru4954	1.5661739053000001	1
2876	Peru	lineage4	PYRAZINAMIDE	Peru4955	2.2133506879900002	1
2877	Peru	lineage4	PYRAZINAMIDE	Peru5131	2.42859850978	0
2878	Peru	lineage4	PYRAZINAMIDE	Peru5133	2.61668010543	1
2879	Peru	lineage4	PYRAZINAMIDE	Peru5031	15.47048948	1
2880	Peru	lineage4	PYRAZINAMIDE	Peru5425	6.77881634158	1
2881	Peru	lineage4	PYRAZINAMIDE	Peru5423	2.21527337028	1
2882	Peru	lineage4	PYRAZINAMIDE	Peru3354	1.25769178208	1
2883	Peru	lineage4	PYRAZINAMIDE	Peru5429	0.6878558031190001	1
2884	Peru	lineage4	PYRAZINAMIDE	Peru5428	1.05876024295	0
2885	Peru	lineage4	PYRAZINAMIDE	Peru4095	0.167858879309	1
2886	Peru	lineage4	PYRAZINAMIDE	Peru4611	19.2640657214	1
2887	Peru	lineage4	PYRAZINAMIDE	Peru5113	3.0408400813200003	1
2888	Peru	lineage4	PYRAZINAMIDE	Peru3278	3.1993086331200002	1
2889	Peru	lineage4	PYRAZINAMIDE	Peru3268	0.392472919835	0
2890	Peru	lineage4	PYRAZINAMIDE	Peru4321	2.34034176808	1
2891	Peru	lineage4	PYRAZINAMIDE	Peru5447	0.935605064861	1
2892	Peru	lineage4	PYRAZINAMIDE	Peru4946	3.5207490237699997	1
2893	Peru	lineage4	PYRAZINAMIDE	Peru4096	3.5607074238	0
2894	Peru	lineage4	PYRAZINAMIDE	Peru4944	10.399853032100001	1
2895	Peru	lineage4	PYRAZINAMIDE	Peru4559	2.5793731266	1
2896	Peru	lineage4	PYRAZINAMIDE	Peru4557	1.91816625318	1
2897	Peru	lineage4	PYRAZINAMIDE	Peru4550	26.790418818699997	1
2898	Peru	lineage4	PYRAZINAMIDE	Peru4553	21.9938538186	1
2899	Peru	lineage4	PYRAZINAMIDE	Peru4601	5.2864539784	1
2900	Peru	lineage4	PYRAZINAMIDE	Peru4910	1.14338479254	1
2901	Peru	lineage4	PYRAZINAMIDE	Peru3986	0.299686061148	0
2902	Peru	lineage4	PYRAZINAMIDE	Peru2923	2.37973175762	0
2903	Peru	lineage4	PYRAZINAMIDE	Peru2921	5.2864539784	1
2904	Peru	lineage4	PYRAZINAMIDE	Peru2920	2.80834251449	1
2905	Peru	lineage4	PYRAZINAMIDE	Peru4609	22.396789110700002	1
2906	Peru	lineage4	PYRAZINAMIDE	Peru4602	2.038743663	1
2907	Peru	lineage4	PYRAZINAMIDE	Peru4631	2.3682619501	0
2908	Peru	lineage4	PYRAZINAMIDE	Peru5444	1.4636328223	1
2909	Peru	lineage4	PYRAZINAMIDE	Peru5078	1.3598109742500002	1
2910	Peru	lineage4	PYRAZINAMIDE	Peru5077	2.73346852778	1
2911	Peru	lineage4	PYRAZINAMIDE	Peru5070	1.8201383611900002	1
2912	Peru	lineage4	PYRAZINAMIDE	Peru5071	23.8672410147	0
2913	Peru	lineage4	PYRAZINAMIDE	Peru5072	3.81299045164	1
2914	Peru	lineage4	PYRAZINAMIDE	Peru4734	22.396789110700002	1
2915	Peru	lineage4	PYRAZINAMIDE	Peru5108	0.871564743821	1
2916	Peru	lineage4	PYRAZINAMIDE	Peru5109	2.0192869394499997	1
2917	Peru	lineage4	PYRAZINAMIDE	Peru5450	3.5076009484400004	1
2918	Peru	lineage4	PYRAZINAMIDE	Peru3386	3.53630433352	1
2919	Peru	lineage4	PYRAZINAMIDE	Peru3387	14.288127278	1
2920	Peru	lineage4	PYRAZINAMIDE	Peru3381	1.57521031908	1
2921	Peru	lineage4	PYRAZINAMIDE	Peru2956	2.80834251449	1
2922	Peru	lineage4	PYRAZINAMIDE	Peru2955	1.36391337269	1
2923	Peru	lineage4	PYRAZINAMIDE	Peru2952	1.54880458449	1
2924	Peru	lineage4	PYRAZINAMIDE	Peru2953	12.406471505799999	1
2925	Peru	lineage4	PYRAZINAMIDE	Peru2950	1.36391337269	1
2926	Peru	lineage4	PYRAZINAMIDE	Peru2972	2.0387436629900004	1
2927	Peru	lineage4	PYRAZINAMIDE	Peru4708	1.7636101393	1
2928	Peru	lineage4	PYRAZINAMIDE	Peru3311	0.41849561347900005	1
2929	Peru	lineage4	PYRAZINAMIDE	Peru4133	3.5136544208	1
2930	Peru	lineage4	PYRAZINAMIDE	Peru3319	1.38281592905	1
2931	Peru	lineage4	PYRAZINAMIDE	Peru4646	1.65144200424	1
2932	Peru	lineage4	PYRAZINAMIDE	Peru4723	2.91397825193	1
2933	Peru	lineage4	PYRAZINAMIDE	Peru4721	37.9068110954	1
2934	Peru	lineage4	PYRAZINAMIDE	Peru3405	0.368949411313	1
2935	Peru	lineage4	PYRAZINAMIDE	Peru5097	0.9082152311499999	1
2936	Peru	lineage4	PYRAZINAMIDE	Peru5095	1.6141725222299999	1
2937	Peru	lineage4	PYRAZINAMIDE	Peru5093	22.3199382363	1
2938	Peru	lineage4	PYRAZINAMIDE	Peru4459	7.348814621960001	1
2939	Peru	lineage4	PYRAZINAMIDE	Peru3031	1.6816268408200001	1
2940	Peru	lineage4	PYRAZINAMIDE	Peru3370	2.37973175762	1
2941	Peru	lineage4	PYRAZINAMIDE	Peru5149	22.3199382363	1
2942	Peru	lineage4	PYRAZINAMIDE	Peru5413	0.697625226439	1
2943	Peru	lineage4	PYRAZINAMIDE	Peru4949	2.42859850978	1
2944	Peru	lineage4	PYRAZINAMIDE	Peru5411	4.669666997769999	1
2945	Peru	lineage4	PYRAZINAMIDE	Peru5416	10.7717426148	1
2946	Peru	lineage4	PYRAZINAMIDE	Peru5415	1.6141725222299999	1
2947	Peru	lineage4	PYRAZINAMIDE	Peru5022	3.5076009484500004	1
2948	Peru	lineage4	PYRAZINAMIDE	Peru5021	3.5076009484400004	1
2949	Peru	lineage4	PYRAZINAMIDE	Peru5024	4.592788789630001	1
2950	Peru	lineage4	PYRAZINAMIDE	Peru2938	13.1308652278	1
2951	Peru	lineage4	PYRAZINAMIDE	Peru5028	11.005081705699999	1
2952	Peru	lineage4	PYRAZINAMIDE	Peru4316	0.9768292162119999	1
2953	Peru	lineage4	PYRAZINAMIDE	Peru4314	3.4732014552599995	1
2954	South Africa	lineage3	ETHAMBUTOL	SAMN02350435	2.14135238409	1
2955	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648888	91.7721438639	0
2956	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95419918	1.9770137033200001	1
2957	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95490418	8.9216100162	1
2958	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95431918	1.9770137033300001	1
2959	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403568	1.44423474889	1
2960	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403562	5.048518893080001	1
2961	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95441668	5.872019418480001	1
2962	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586027	5.7037193072	1
2963	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648729	54.5208128912	1
2964	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053755	6.122197226830001	1
2965	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053754	3.28927050541	1
2966	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403595	1.3374226573399999	1
2967	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403598	15.9854735724	1
2968	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403599	15.9854735724	1
2969	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053758	8.9216100162	0
2970	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586054	5.04851889307	1
2971	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95486668	1.6506963122799998	1
2972	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95428918	5.872019418480001	1
2973	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350490	5.04851889307	1
2974	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403622	15.9854735724	1
2975	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925657	1.90256852852	1
2976	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925651	1.53967806304	1
2977	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925659	1.4442347488999998	1
2978	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648620	6.6782709987	0
2979	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN05575041	54.520812891300004	1
2980	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403551	5.04851889307	1
2981	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403552	5.04851889307	1
2982	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95518918	7.615896521130001	1
2983	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95446168	3.8309777074099998	1
2984	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95438668	7.031699454189999	1
2985	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95524918	5.51908275831	0
2986	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03649022	9.33271090541	1
2987	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350420	1.9025685285299998	1
2988	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03649000	17.8698444082	1
2989	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350424	5.7037193072	1
2990	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350427	1.53967806304	1
2991	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350426	1.53967806304	1
2992	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648674	6.0721101672	0
2993	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648821	54.520812891300004	1
2994	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403584	1.3374226573399999	1
2995	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02585972	54.520812891300004	1
2996	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053763	3.28927050541	1
2997	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403581	6.122197226830001	1
2998	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403580	6.122197226830001	1
2999	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403586	5.048518893080001	1
3000	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053764	9.33271090541	1
3001	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053765	5.7037193072	1
3002	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053768	0.8120026835359999	1
3003	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586100	4.349524991580001	1
3004	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350484	5.04851889307	1
3005	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350489	5.048518893080001	1
3006	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350418	15.9854735724	1
3007	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925663	1.53967806304	1
3008	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN05575078	4.5598152303	1
3009	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95489668	1.09982579595	1
3010	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648870	7.473528356339999	0
3011	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403609	4.82230374864	1
3012	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403544	5.04851889307	1
3013	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403543	5.04851889307	1
3014	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403542	5.7037193072	1
3015	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403549	1.44423474889	1
3016	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350443	5.04851889307	1
3017	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350440	1.90256852852	1
3018	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925666	1.53967806304	1
3019	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586070	1.53967806304	1
3020	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586075	1.21068603299	1
3021	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403601	6.875583371599999	1
3022	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403602	9.1677213604	1
3023	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403603	9.1677213604	1
3024	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403604	2.75130997887	1
3025	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403605	2.75130997887	1
3026	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648837	12.8717375721	0
3027	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648937	2.8616046347900004	1
3028	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586069	1.53967806304	1
3029	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648844	6.5993564736899994	1
3030	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648845	13.9634719186	1
3031	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586003	8.1904134225	1
3032	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403592	1.68294848875	1
3033	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403593	1.3374226573399999	1
3034	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053778	5.7037193072	1
3035	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95421418	1.9770137033200001	1
3036	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95522668	5.872019418480001	1
3037	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053783	54.520812891300004	1
3038	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95537668	1.6506963122799998	1
3039	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648607	54.520812891300004	1
3040	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403570	5.39593990474	1
3041	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925647	12.706209373399998	1
3042	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01925640	1.53967806304	1
3043	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053803	2.91696634421	1
3044	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403537	4.83189875904	1
3045	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN03648554	9.1677213604	1
3046	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA95414668	7.031699454189999	1
3047	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02403495	6.122197226830001	1
3048	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02053797	5.04851889307	1
3049	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02586011	2.91696634421	1
3050	South Africa	lineage4	RIFAMPICIN/RIFABUTIN	SAMN02350438	15.9854735724	1
3051	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03647423	25.5457027368	1
3052	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03647430	3.38774352585	1
3053	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03648084	11.072317984000001	1
3054	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03648003	6.6969329794500005	1
3056	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03648302	6.6969329794500005	1
3057	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMEA2297088	8.92725194222	0
3058	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03647423	26.5622265924	1
3059	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03647430	3.7321496205800004	1
3060	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03648084	11.1876198604	1
3061	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMN03648062	11.1876198604	1
3062	United Kingdom	lineage2	AMINOGLYCOSIDE	SAMEA2297088	9.07039967239	0
3063	Malawi	lineage1	STREPTOMYCIN	SAMEA1556785	8.52811734262	0
3064	Malawi	lineage1	STREPTOMYCIN	SAMEA1708225	8.03792032805	0
3065	Malawi	lineage1	STREPTOMYCIN	SAMEA1708203	4.19097853566	0
3066	Malawi	lineage1	STREPTOMYCIN	SAMEA1569209	16.765886962899998	0
3067	Malawi	lineage1	STREPTOMYCIN	SAMEA1569098	16.765886962899998	0
3068	Malawi	lineage1	STREPTOMYCIN	SAMEA1556872	16.765886962899998	0
3069	United Kingdom	lineage1	ISONIAZID	SAMN03647443	33.9055260889	0
3070	United Kingdom	lineage1	ISONIAZID	SAMEA2296970	13.293199019100001	0
3071	United Kingdom	lineage1	ISONIAZID	SAMN03648044	16.924072523299998	0
3072	United Kingdom	lineage1	ISONIAZID	SAMN03648045	25.0293521654	0
3073	United Kingdom	lineage1	ISONIAZID	SAMN03648041	9.78668956293	0
3074	United Kingdom	lineage1	ISONIAZID	SAMN03648506	19.089315158399998	0
3075	United Kingdom	lineage1	ISONIAZID	SAMN03647411	13.5909216412	1
3076	United Kingdom	lineage1	ISONIAZID	SAMN03648055	16.924072523299998	0
3077	United Kingdom	lineage1	ISONIAZID	SAMN03648596	7.807359063630001	0
3078	United Kingdom	lineage1	ISONIAZID	SAMN03647350	14.1620062038	0
3079	United Kingdom	lineage1	ISONIAZID	SAMN03647543	23.4135354618	0
3080	United Kingdom	lineage1	ISONIAZID	SAMN03648080	7.6196617603100005	0
3081	United Kingdom	lineage1	ISONIAZID	SAMN03647382	15.602692859200001	0
3082	United Kingdom	lineage1	ISONIAZID	SAMN03647380	29.358908044	0
3083	United Kingdom	lineage1	ISONIAZID	SAMN03648079	17.3040315744	1
3084	United Kingdom	lineage1	ISONIAZID	SAMN03648059	6.77406199248	0
3085	United Kingdom	lineage1	ISONIAZID	SAMN03647137	17.1307437103	0
3086	United Kingdom	lineage1	ISONIAZID	SAMN03647136	30.0848462836	0
3087	United Kingdom	lineage1	ISONIAZID	SAMN03647131	35.140771813	0
3088	United Kingdom	lineage1	ISONIAZID	SAMN03647133	14.596503308399999	0
3089	United Kingdom	lineage1	ISONIAZID	SAMN03647132	30.783111410700002	0
3090	United Kingdom	lineage1	ISONIAZID	SAMN03648093	35.1407718131	1
3091	United Kingdom	lineage1	ISONIAZID	SAMN03648092	29.924408254099998	0
3092	United Kingdom	lineage1	ISONIAZID	SAMN03648091	29.358908044	0
3093	United Kingdom	lineage1	ISONIAZID	SAMN03647391	15.681146901300002	0
3094	United Kingdom	lineage1	ISONIAZID	SAMN03648089	19.120123433	0
3095	United Kingdom	lineage1	ISONIAZID	SAMN03647392	19.120123433	0
3096	United Kingdom	lineage1	ISONIAZID	SAMN03647370	30.0848462836	0
3097	United Kingdom	lineage1	ISONIAZID	SAMN03647140	14.596503308399999	0
3098	United Kingdom	lineage1	ISONIAZID	SAMN03647141	17.3105863573	0
3099	United Kingdom	lineage1	ISONIAZID	SAMEA1018958	15.7775815606	0
3100	United Kingdom	lineage1	ISONIAZID	SAMN03647570	17.2967283902	0
3101	United Kingdom	lineage1	ISONIAZID	SAMN03647573	19.9981698109	1
3102	United Kingdom	lineage1	ISONIAZID	SAMN03647572	10.2958107276	0
3103	United Kingdom	lineage1	ISONIAZID	SAMN03647474	33.9055260889	1
3104	United Kingdom	lineage1	ISONIAZID	SAMN03647369	17.1307437103	0
3105	United Kingdom	lineage1	ISONIAZID	SAMN03647461	11.6280035852	0
3106	United Kingdom	lineage1	ISONIAZID	SAMN03647485	15.7775815606	0
3107	United Kingdom	lineage1	ISONIAZID	SAMN03648049	22.2745717925	0
3108	United Kingdom	lineage1	ISONIAZID	SAMN03647147	35.1407718131	1
3109	United Kingdom	lineage1	ISONIAZID	SAMN03647157	11.4075251496	0
3110	United Kingdom	lineage1	ISONIAZID	SAMN03647404	35.1407718131	1
3111	United Kingdom	lineage1	ISONIAZID	SAMN03648076	6.90699205163	0
3112	United Kingdom	lineage1	ISONIAZID	SAMEA2297075	15.9544672136	0
3113	United Kingdom	lineage1	ISONIAZID	SAMN03647468	22.712014145500003	0
3114	United Kingdom	lineage1	ISONIAZID	SAMN03648073	25.0293521654	0
3115	United Kingdom	lineage1	ISONIAZID	SAMN03647361	19.891353438099998	0
3116	United Kingdom	lineage1	ISONIAZID	SAMN03647362	2.9243944543400002	0
3117	United Kingdom	lineage1	ISONIAZID	SAMN03648064	17.3040315744	1
3118	United Kingdom	lineage1	ISONIAZID	SAMN03647348	20.8356269753	0
3119	United Kingdom	lineage1	ISONIAZID	SAMN03647976	17.3040315744	1
3120	United Kingdom	lineage1	ISONIAZID	SAMN03648324	18.724428139300002	0
3121	United Kingdom	lineage1	ISONIAZID	SAMEA1018864	22.009396161399998	1
3122	United Kingdom	lineage1	ISONIAZID	SAMEA2297177	9.20152729132	0
3123	China	lineage2	AMINOGLYCOSIDE	SAMN01908750	12.4111028899	1
3124	China	lineage2	AMINOGLYCOSIDE	SAMN01908845	8.41794260696	1
3125	China	lineage2	AMINOGLYCOSIDE	SAMN01908767	4.7738607329	1
3126	China	lineage2	AMINOGLYCOSIDE	SAMN01908866	14.216173288599999	1
3127	China	lineage2	AMINOGLYCOSIDE	SAMN01908782	10.055893615	1
3128	China	lineage2	AMINOGLYCOSIDE	SAMN01908783	23.891477761199997	1
3129	China	lineage2	AMINOGLYCOSIDE	SAMN01908887	3.37401404931	1
3130	China	lineage2	AMINOGLYCOSIDE	SAMN01908889	9.86948735856	1
3131	China	lineage2	AMINOGLYCOSIDE	SAMN01908888	3.37401404931	1
3132	China	lineage2	AMINOGLYCOSIDE	SAMN01908839	9.716171736489999	1
3133	China	lineage2	AMINOGLYCOSIDE	SAMN01908831	8.48628690572	1
3134	China	lineage2	AMINOGLYCOSIDE	SAMN01908834	9.91400258449	1
3135	China	lineage2	AMINOGLYCOSIDE	SAMN01908823	10.2511064486	1
3136	China	lineage2	AMINOGLYCOSIDE	SAMN01908818	8.83973214391	1
3137	Russia	lineage4	FLUOROQUINOLONES	SAMEA1707150	2.40885751063	1
3138	Russia	lineage4	FLUOROQUINOLONES	SAMEA1403741	26.8682660689	1
3139	Russia	lineage4	FLUOROQUINOLONES	SAMEA1015944	23.3350490169	1
3140	Russia	lineage4	FLUOROQUINOLONES	SAMEA1016072	13.6351290705	1
3141	Russia	lineage4	FLUOROQUINOLONES	SAMEA1707184	1.47224284467	1
3142	Russia	lineage4	FLUOROQUINOLONES	SAMEA1707446	3.05117577699	1
3143	Russia	lineage4	FLUOROQUINOLONES	SAMEA1016130	20.8364184617	1
3144	Russia	lineage4	FLUOROQUINOLONES	SAMEA1707504	9.759468018160002	1
3145	China	lineage4	STREPTOMYCIN	SAMN01908793	20.7338145207	1
3146	China	lineage4	STREPTOMYCIN	SAMN01908790	15.8157736562	1
3147	China	lineage4	STREPTOMYCIN	SAMN01908796	21.521236250599998	1
3148	China	lineage4	STREPTOMYCIN	SAMN01908798	20.7338145207	1
3149	China	lineage4	STREPTOMYCIN	SAMN01908775	22.970979436	1
3150	China	lineage4	STREPTOMYCIN	SAMN01908806	16.1062878721	1
3151	China	lineage4	STREPTOMYCIN	SAMN01908749	3.6950427545599998	1
3152	China	lineage4	STREPTOMYCIN	SAMN01908784	18.7518923641	1
3153	China	lineage4	STREPTOMYCIN	SAMN01908877	17.6551267698	1
3154	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908793	21.0712994388	1
3155	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908792	18.7050705652	1
3156	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908791	22.015789805700003	1
3157	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908790	18.7050705652	1
3158	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908796	20.6409730036	1
3159	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908798	21.0712994388	1
3160	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908885	8.52590981244	1
3161	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908862	19.914619792899998	1
3162	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908775	22.0241404443	1
3163	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908806	15.129085145	1
3164	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908774	16.9229611472	1
3165	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908749	8.52590981244	1
3166	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908781	16.9229611472	1
3167	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908784	17.123418503299998	1
3168	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908892	21.9834751645	1
3169	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908877	18.7050705651	1
3170	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908874	20.1509843332	1
3171	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908855	19.3891343183	1
3172	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908814	19.3891343182	1
3173	China	lineage4	RIFAMPICIN/RIFABUTIN	SAMN01908773	19.3891343183	1
3174	Romania	lineage4	FLUOROQUINOLONES	SAMN02567710	10.1614248681	1
3175	Romania	lineage4	FLUOROQUINOLONES	SAMN02567727	10.225967732300001	1
3176	Romania	lineage4	FLUOROQUINOLONES	SAMN02567724	18.1948414891	1
3177	Romania	lineage4	FLUOROQUINOLONES	SAMN02567722	18.1948414891	1
3178	Romania	lineage4	FLUOROQUINOLONES	SAMN02567723	1.38675889639	1
3179	Romania	lineage4	FLUOROQUINOLONES	SAMN02567720	2.12665782833	1
